Site_Name,Line_No,Array ,Induced_Polarization,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Stack,Vab ,Pab ,Rab ,Tx-Bat,Rx-Bat
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,24,28,8,44,203.02,0.12,5.27,150.73,419.837,519.744,6,463,241,0.9,11.29,12.32
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,24,28,6,46,199.84,0.02,4.96,-27.57,335.058,521.46,6,464,242,0.9,11.23,12.39
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,24,30,4,50,197.52,0.02,4.92,-28.48,357.932,493.396,6,487,240,1,11.26,12.39
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,26,28,24,30,249.35,0.13,3.47,883.03,9077.134,457.452,6,484,222,1.1,11.29,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,26,28,30,20,218.26,0.13,3.69,-504.32,-4634.823,457.452,6,484,222,1.1,11.29,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,26,28,20,34,343.46,0.02,4.44,225.99,2083.812,457.452,6,484,222,1.1,11.29,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,26,28,34,18,315.28,0.02,4.57,-136.63,-1530.268,457.452,6,484,222,1.1,11.29,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,26,28,18,36,296.16,0.02,4.62,104.51,1078.108,457.452,6,484,222,1.1,11.29,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,26,28,36,16,263.85,0.02,4.64,-86.22,-800.399,457.452,6,484,222,1.1,11.29,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,26,28,16,38,247.82,0.01,4.97,92.21,614.222,467.193,6,494,231,1.1,11.29,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,26,28,38,14,218.64,0.02,4.58,-87.69,-464.501,467.193,6,494,231,1.1,11.29,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,26,28,14,40,216.64,0.02,4.81,79.27,383.54,467.193,6,494,231,1.1,11.29,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,26,28,12,42,218.93,0.02,5.23,44.85,290.712,467.233,6,492,230,1.1,11.29,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,26,28,42,10,226.2,0.03,5.26,-124.93,-266.995,467.233,6,492,230,1.1,11.29,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,26,28,10,44,219.02,0.03,5.04,109.1,226.201,467.233,6,492,230,1.1,11.29,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,26,30,18,38,252.42,0.02,4.64,108.71,1494.163,446.302,6,518,231,1.2,11.29,12.32
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,26,30,38,16,221.89,0.02,4.64,-89.06,-1107.042,446.302,6,518,231,1.2,11.29,12.32
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,26,30,16,40,225.11,0.02,4.93,80.61,913.716,446.302,6,518,231,1.2,11.29,12.32
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,26,30,40,14,200.73,0.01,4.6,-78.61,-704.429,446.302,6,518,231,1.2,11.29,12.32
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,26,30,14,42,204.12,0.02,4.78,59.28,604.117,446.302,6,518,231,1.2,11.29,12.32
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,26,30,42,12,204.9,0.02,4.9,-44.87,-534.222,446.302,6,518,231,1.2,11.29,12.32
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,26,30,12,44,196.78,0.02,4.67,29.05,443.728,446.302,6,518,231,1.2,11.29,12.32
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,26,30,44,10,202.69,0.03,4.65,-108.52,-408.5,446.302,6,518,231,1.2,11.29,12.32
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,26,30,10,46,196.32,0.04,4.72,100.99,348.615,446.302,6,518,231,1.2,11.29,12.32
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,26,30,8,48,193.6,0.04,4.81,151.3,279.474,448.975,6,519,233,1.2,11.26,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,26,32,6,52,186.38,0.01,4.7,7.34,339.116,495.395,6,485,240,1,11.2,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,26,32,52,0,193.03,0.01,4.59,50.68,-285.365,495.395,6,485,240,1,11.2,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,26,32,0,58,219.09,0.02,4.64,-38.16,249.146,495.395,6,485,240,1,11.2,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,28,30,26,32,189.36,0.19,3.44,943.31,6553.023,434.867,6,518,225,1.2,11.26,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,28,30,32,22,174.52,0.18,3.53,-568.46,-3522.944,434.867,6,518,225,1.2,11.26,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,28,30,22,36,261.68,0.02,4.05,179.05,1509.295,434.867,6,518,225,1.2,11.26,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,28,30,36,20,246.45,0.02,3.99,-168.02,-1137.121,434.867,6,518,225,1.2,11.26,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,28,30,20,38,240.11,0.02,4.36,176.82,830.901,434.867,6,518,225,1.2,11.26,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,28,30,38,18,215.13,0.02,4.39,-104.34,-620.388,434.867,6,518,225,1.2,11.26,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,28,30,18,40,219.87,0.02,4.69,94.44,510.452,437.609,6,523,229,1.2,11.26,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,28,30,40,16,199.11,0.02,4.67,-73.14,-396.219,437.609,6,523,229,1.2,11.26,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,28,30,16,42,204.4,0.02,4.81,53.54,338.958,437.609,6,523,229,1.2,11.26,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,28,30,14,44,179.75,0.02,4.24,40.9,224.399,439.249,6,522,229,1.2,11.29,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,28,30,44,12,181.73,0.02,4.26,-27.94,-201.655,439.249,6,522,229,1.2,11.29,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,28,30,12,46,174.12,0.02,4.35,20.64,169.065,439.249,6,522,229,1.2,11.29,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,28,32,20,40,215.99,0.03,4.61,162.82,1368.607,477.751,6,490,234,1,11.26,12.32
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,28,32,40,18,194.01,0.02,4.63,-94.5,-1036.125,477.751,6,490,234,1,11.26,12.32
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,28,32,18,42,202.64,0.02,4.91,74.93,880.468,477.751,6,490,234,1,11.26,12.32
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,28,32,42,16,185.7,0.02,4.94,-51.52,-697.604,477.751,6,490,234,1,11.26,12.32
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,28,32,16,44,178.59,0.02,4.78,35.43,565.794,477.751,6,490,234,1,11.26,12.32
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,28,32,44,14,164.86,0.02,4.44,-41.23,-460.135,477.751,6,490,234,1,11.26,12.32
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,28,32,14,46,156.96,0.02,4.47,34.19,378.874,477.751,6,490,234,1,11.26,12.32
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,28,32,46,12,158.04,0.02,4.51,-20.77,-340.956,477.751,6,490,234,1,11.26,12.32
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,28,32,12,48,151.59,0.01,4.63,37.27,288.158,477.751,6,490,234,1,11.26,12.32
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,28,32,10,50,158.57,0.01,5.12,130.1,245.885,482.273,6,491,237,1,11.23,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,28,34,8,54,161.25,0.04,4.63,185.6,311.043,525.19,6,459,241,0.9,11.23,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,28,34,54,2,166.32,0.02,4.46,8.65,-260.671,525.19,6,459,241,0.9,11.23,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,28,34,2,60,186.66,0.02,4.53,-26.34,225.031,525.19,6,459,241,0.9,11.23,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,30,32,28,34,177.93,0.17,3.43,901.2,6606.464,466.577,6,509,237,1.1,11.23,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,30,32,34,24,178.48,0.15,3.67,-623.85,-3865.722,466.577,6,509,237,1.1,11.23,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,30,32,24,38,204.93,0.02,4.39,284.57,1268.15,466.577,6,509,237,1.1,11.23,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,30,32,38,22,187.73,0.03,4.25,-161.16,-929.351,466.577,6,509,237,1.1,11.23,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,30,32,22,40,196.88,0.02,4.65,153.07,731.012,466.577,6,509,237,1.1,11.23,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,30,32,40,20,183.15,0.03,4.62,-156.35,-566.678,466.577,6,509,237,1.1,11.23,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,30,32,20,42,192.22,0.02,5,137.18,475.795,466.577,6,509,237,1.1,11.23,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,30,32,42,18,177.43,0.02,5.03,-70.59,-380.86,472.06,6,510,241,1.1,11.23,12.39
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,30,32,18,44,170.63,0.02,4.91,54.11,305.235,472.06,6,510,241,1.1,11.23,12.39
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,30,32,16,46,151,0.02,5.04,21.07,203.25,473.611,6,509,241,1.1,11.23,12.39
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,30,32,46,14,140.98,0.03,4.73,-32.87,-168.674,473.611,6,509,241,1.1,11.23,12.39
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,30,32,14,48,133.79,0.04,4.43,49.52,140.071,473.611,6,509,241,1.1,11.23,12.39
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,30,34,22,42,195.08,0.02,4.84,123.61,1303.94,503.972,6,479,241,0.9,11.18,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,30,34,42,20,187.32,0.02,4.86,-131.87,-1055.305,503.972,6,479,241,0.9,11.18,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,30,34,20,44,176.85,0.03,4.74,116.2,810.595,503.972,6,479,241,0.9,11.18,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,30,34,44,18,165.6,0.02,4.72,-51.87,-656.238,503.972,6,479,241,0.9,11.18,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,30,34,18,46,155.44,0.02,4.67,45.08,519.5,503.972,6,479,241,0.9,11.18,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,30,34,46,16,145.83,0.02,4.61,-19.12,-429.346,503.972,6,479,241,0.9,11.18,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,30,34,16,48,136.28,0.02,4.6,36.3,347.01,503.972,6,479,241,0.9,11.18,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,30,34,48,14,128.1,0.02,4.26,-48.55,-291.522,503.972,6,479,241,0.9,11.18,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,30,34,14,50,128.4,0.03,4.44,63.47,257.468,503.972,6,479,241,0.9,11.18,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,30,34,12,52,134.07,0.02,4.59,56.48,217.394,504.324,6,478,241,0.9,11.2,12.39
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,30,36,10,56,194.2,0.03,4.6,142.27,358.636,502.817,6,480,241,1,11.18,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,30,36,56,4,205.06,0.03,4.41,14.8,-307.687,502.817,6,480,241,1,11.18,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,30,36,4,62,223.59,0.03,4.46,-17.77,258.077,502.817,6,480,241,1,11.18,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,30,38,0,68,258.7,0.07,4.55,-46.15,294.33,509.329,6,464,236,0.9,11.23,12.39
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,32,34,30,36,152.25,0.1,2.63,701.74,6770.37,558.794,6,422,236,0.8,11.23,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,32,34,36,26,176.51,0.03,2.64,-452.29,-4578.449,558.794,6,422,236,0.8,11.23,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,32,34,26,40,178.8,0.03,4.22,232.06,1325.096,558.794,6,422,236,0.8,11.23,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,32,34,40,24,180.91,0.03,4.18,-228.86,-1072.586,558.794,6,422,236,0.8,11.23,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,32,34,24,42,186.6,0.02,4.75,211,829.769,558.794,6,422,236,0.8,11.23,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,32,34,42,22,183.48,0.03,4.71,-114.52,-679.891,558.794,6,422,236,0.8,11.23,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,32,34,22,44,167.99,0.02,4.62,97.31,502.952,564.358,6,423,239,0.8,11.2,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,32,34,44,20,164.81,0.02,4.58,-110.2,-422.946,564.358,6,423,239,0.8,11.2,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,32,34,20,46,151.46,0.04,4.42,103.85,323.912,564.358,6,423,239,0.8,11.2,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,32,34,18,48,132.73,0.03,4.48,57.61,213.767,566.666,6,423,240,0.7,11.18,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,32,34,48,16,126.58,0.03,4.42,-29.84,-181.202,566.666,6,423,240,0.7,11.18,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,32,34,16,50,125.99,0.03,4.54,44.85,157.822,566.666,6,423,240,0.7,11.18,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,32,36,24,44,260.64,0.02,4.8,186.26,1934.711,559.678,6,428,240,0.8,11.2,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,32,36,44,22,258.39,0.01,4.69,-97.84,-1616.637,559.678,6,428,240,0.8,11.2,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,32,36,22,46,232.41,0.02,4.63,90.96,1182.995,559.678,6,428,240,0.8,11.2,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,32,36,46,20,229,0.02,4.53,-104.09,-1007.764,559.678,6,428,240,0.8,11.2,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,32,36,20,48,205.61,0.02,4.63,121.28,763.135,559.678,6,428,240,0.8,11.2,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,32,36,48,18,197.07,0.02,4.55,-58.37,-644.356,559.678,6,428,240,0.8,11.2,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,32,36,18,50,194.26,0.03,4.72,73.74,549.319,559.678,6,428,240,0.8,11.2,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,32,36,50,16,187.44,0.02,4.7,-44.77,-473.723,559.678,6,428,240,0.8,11.2,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,32,36,16,52,191.03,0.02,4.78,50.5,425.41,559.678,6,428,240,0.8,11.2,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,32,36,14,54,192.09,0.02,4.57,89.01,344.093,557.135,6,423,236,0.8,11.26,12.39
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,32,38,12,58,216.78,0.01,4.43,66.87,463.915,582.672,6,419,244,0.7,11.23,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,32,38,58,6,230.92,0.01,4.3,-12.94,-401.522,582.672,6,419,244,0.7,11.23,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,32,38,6,64,251.27,0.01,4.41,8.14,336.081,582.672,6,419,244,0.7,11.23,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,32,40,2,70,264.95,0.02,4.38,-20.05,343.1,579.727,6,421,244,0.7,11.23,12.39
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,34,36,32,38,232.91,0.13,3.3,887.7,6500.183,350.705,6,217,76,0.6,12.07,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,34,36,38,28,269.63,0.03,3.34,-645.03,-4389.487,350.705,6,217,76,0.6,12.07,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,34,36,28,42,373.03,0.03,4.76,252.21,1735.085,350.705,6,217,76,0.6,12.07,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,34,36,42,26,373.37,0.03,4.9,-199.1,-1389.33,350.705,6,217,76,0.6,12.07,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,34,36,26,44,347.06,0.03,4.94,178.4,968.579,350.705,6,217,76,0.6,12.07,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,34,36,44,24,346.71,0.03,4.83,-182.08,-806.333,350.705,6,217,76,0.6,12.07,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,34,36,24,46,320.02,0.02,4.88,169.64,1039.974,612.562,6,373,229,0.6,11.23,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,34,36,46,22,307.26,0.02,4.71,-92.09,-855.872,612.562,6,373,229,0.6,11.23,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,34,36,22,48,280.58,0.02,4.82,107.58,651.287,612.562,6,373,229,0.6,11.23,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,34,36,20,50,268.65,0.03,4.97,136.64,468.651,613.803,6,373,229,0.6,11.32,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,34,36,50,18,255.39,0.01,4.89,-74.44,-396.01,613.803,6,373,229,0.6,11.32,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,34,36,18,52,262.82,0.04,4.95,80.31,356.597,613.803,6,373,229,0.6,11.32,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,34,38,26,46,290.57,0.02,4.67,149.91,2434.426,631.686,6,365,231,0.6,11.26,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,34,38,46,24,284.19,0.02,4.52,-157.9,-2006.82,631.686,6,365,231,0.6,11.26,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,34,38,24,48,261.55,0.02,4.71,174.91,1502.599,631.686,6,365,231,0.6,11.26,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,34,38,48,22,245.3,0.02,4.52,-101.85,-1218.403,631.686,6,365,231,0.6,11.26,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,34,38,22,50,246.02,0.02,4.79,117.01,1030.587,631.686,6,365,231,0.6,11.26,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,34,38,50,20,234.73,0.02,4.69,-133.38,-866.244,631.686,6,365,231,0.6,11.26,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,34,38,20,52,243.24,0.02,4.77,139.69,776.318,631.686,6,365,231,0.6,11.26,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,34,38,52,18,231.54,0.02,4.71,-77.56,-660.475,631.686,6,365,231,0.6,11.26,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,34,38,18,54,241.83,0.02,4.72,98.4,607.808,631.686,6,365,231,0.6,11.26,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,34,38,16,56,245.85,0.02,4.62,53.01,501.205,634.071,6,364,231,0.6,11.26,12.39
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,34,40,14,60,226.57,0.01,4.32,71.44,520.651,625.683,6,366,229,0.6,11.29,12.39
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,34,40,60,8,240.76,0.02,4.31,-157.17,-449.524,625.683,6,366,229,0.6,11.29,12.39
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,34,40,8,66,266.56,0.03,4.42,168.78,382.854,625.683,6,366,229,0.6,11.29,12.39
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,34,42,4,72,278.12,0.03,4.25,-26.18,290.122,467.002,6,514,240,1.1,11.23,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,36,38,34,40,197.44,0.09,3,758.02,7501.001,477.411,6,269,128,0.6,11.86,12.32
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,36,38,40,30,208.39,0.03,3.06,-430.13,-4618.318,477.411,6,269,128,0.6,11.86,12.32
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,36,38,30,44,281.89,0.03,4.16,153.73,1784.91,477.411,6,269,128,0.6,11.86,12.32
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,36,38,44,28,285.79,0.03,4.25,-160.75,-1447.643,477.411,6,269,128,0.6,11.86,12.32
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,36,38,28,46,267.85,0.04,4.25,160.6,1017.601,477.411,6,269,128,0.6,11.86,12.32
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,36,38,46,26,255.7,0.04,4.26,-124.03,-809.531,477.411,6,269,128,0.6,11.86,12.32
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,36,38,26,48,231.9,0.02,4.48,143.21,790.556,642.586,6,360,232,0.6,11.29,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,36,38,48,24,223.17,0.02,4.3,-155.16,-652.097,642.586,6,360,232,0.6,11.29,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,36,38,24,50,223.23,0.03,4.58,171.4,543.566,642.586,6,360,232,0.6,11.29,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,36,38,22,52,217.58,0.02,4.57,114.23,397.553,642.896,6,358,230,0.6,11.26,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,36,38,52,20,209.57,0.03,4.47,-133.8,-340.371,642.896,6,358,230,0.6,11.26,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,36,38,20,54,219.25,0.02,4.47,155.31,311.577,642.896,6,358,230,0.6,11.26,12.37
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,36,40,28,48,207.87,0.02,4.12,165.45,1732.714,628.481,6,367,231,0.6,11.29,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,36,40,48,26,192.21,0.02,4.09,-132.2,-1350.377,628.481,6,367,231,0.6,11.29,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,36,40,26,50,193.37,0.02,4.52,149.83,1105.284,628.481,6,367,231,0.6,11.29,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,36,40,50,24,184.63,0.03,4.37,-162.58,-912.389,628.481,6,367,231,0.6,11.29,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,36,40,24,52,192.99,0.02,4.49,169.85,804.323,628.481,6,367,231,0.6,11.29,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,36,40,52,22,182.19,0.03,4.32,-110.65,-668.921,628.481,6,367,231,0.6,11.29,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,36,40,22,54,191.81,0.02,4.34,132.72,609.083,628.481,6,367,231,0.6,11.29,12.35
Kyles Landing,1,Reciprocal Schlumberger - Induced Polarization,Yes,36,40,54,20,185.55,0.02,4.26,-152.37,-526.604,628.481,6,367,231,0.6,11.29,12.35
